140638	903.8	563.9	967.0
140639	904.0	562.7	967.0
140640	904.3	562.7	967.0
140641	904.0	563.3	967.0
140642	904.0	563.2	967.0
140643	904.0	563.2	967.0
140644	904.0	563.2	967.0
140645	904.6	564.9	967.0
140646	903.6	564.3	964.0
140647	904.1	563.7	964.0
140648	904.6	563.3	965.0
140649	904.7	563.3	966.0
140650	904.7	563.3	966.0
140651	904.7	562.6	962.0
140652	904.7	561.7	962.0
140653	904.7	561.7	962.0
140654	904.6	561.7	969.0
140655	903.1	561.5	969.0
140656	903.1	561.4	959.0
140657	902.5	560.7	959.0
140658	902.5	560.7	960.0
140659	903.6	561.1	960.0
140660	903.1	561.5	962.0
140661	903.1	561.2	962.0
140662	904.4	561.2	961.0
140663	904.6	561.1	961.0
140664	904.6	561.1	960.0
140665	904.6	561.4	960.0
140666	902.9	561.7	959.0
140667	902.9	561.7	959.0
140668	903.4	561.7	959.0
140669	904.0	561.6	959.0
140670	905.0	561.4	959.0
140671	905.9	561.3	958.0
140672	908.2	561.4	958.0
140673	915.1	561.3	954.0
140674	915.3	561.1	954.0
140675	915.5	559.3	955.0
140676	923.2	559.4	955.0
140677	925.6	559.4	955.0
140678	925.6	559.3	960.0
140679	933.3	555.0	960.0
140680	936.6	553.5	953.0
140681	937.3	551.8	953.0
140682	939.8	551.4	953.0
140683	941.0	551.0	947.0
140684	940.7	548.8	947.0
140685	940.5	548.8	949.0
140686	940.3	547.5	957.0
140687	940.1	546.3	957.0
140688	937.3	544.4	955.0
140689	936.5	544.0	953.0
140690	936.5	544.0	949.0
140691	935.7	544.0	949.0
140692	934.0	544.3	946.0
140693	930.7	544.3	946.0
140694	930.7	544.3	946.0
140695	928.7	544.3	949.0
140696	927.8	544.9	949.0
140697	925.6	544.9	949.0
140698	923.6	546.0	950.0
140699	923.6	546.0	950.0
140700	923.3	544.8	944.0
140701	923.1	544.8	944.0
140702	923.1	544.8	943.0
140703	925.0	545.4	943.0
140704	925.0	545.4	944.0
140705	925.0	545.4	944.0
140706	926.0	546.7	944.0
140707	926.0	547.2	944.0
140708	926.5	547.8	947.0
140709	926.4	549.1	947.0
140710	926.4	549.1	943.0
140711	927.4	549.1	943.0
140712	927.4	549.1	942.0
140713	926.7	549.1	942.0
140714	926.7	549.8	942.0
140715	927.7	549.8	942.0
140716	927.7	547.4	941.0
140717	928.5	547.4	941.0
140718	928.7	547.0	941.0
140719	928.8	547.0	943.0
140720	928.8	547.5	943.0
140721	928.8	546.7	943.0
140722	930.6	546.7	943.0
140723	930.4	549.6	944.0
140724	930.4	549.6	944.0
140725	930.4	550.3	943.0
140726	930.4	550.3	942.0
140727	929.4	546.7	940.0
140728	929.5	546.7	941.0
140729	929.5	546.4	941.0
140730	929.6	546.4	944.0
140731	929.6	547.6	944.0
140732	930.1	547.9	942.0
140733	930.1	547.9	941.0
140734	930.2	546.1	939.0
140735	930.2	546.9	939.0
140736	929.5	546.6	940.0
140737	929.5	546.6	940.0
140738	929.2	546.6	942.0
140739	928.8	546.0	942.0
140740	928.8	546.0	943.0
140741	929.4	548.3	943.0
140742	929.4	548.3	937.0
140743	929.6	544.7	933.0
140744	929.6	544.7	933.0
140745	929.6	546.7	931.0
140746	929.5	546.7	931.0
140747	928.9	546.3	939.0
140748	928.6	546.3	939.0
140749	928.6	547.9	939.0
140750	928.5	547.9	939.0
140751	928.5	544.9	939.0
140752	928.5	544.9	932.0
140753	929.1	546.5	932.0
140754	929.6	546.6	932.0
140755	929.9	546.4	933.0
140756	929.9	546.3	933.0
140757	928.1	546.3	933.0
140758	928.4	546.3	933.0
140759	928.7	544.9	933.0
140760	928.0	544.9	934.0
140761	927.9	543.8	934.0
140762	929.1	543.8	931.0
140763	928.7	544.9	931.0
140764	928.7	545.0	931.0
140765	928.6	545.0	931.0
140766	928.6	545.0	931.0
140767	928.6	545.5	932.0
140768	928.1	545.5	932.0
140769	928.1	545.4	932.0
140770	929.2	545.3	928.0
140771	929.5	545.3	928.0
140772	929.5	545.5	933.0
140773	929.1	545.7	933.0
140774	929.1	545.7	933.0
140775	930.3	544.7	933.0
140776	930.3	544.7	929.0
140777	930.3	544.9	928.0
140778	930.3	544.9	928.0
140779	929.0	545.1	929.0
140780	929.0	545.2	931.0
140781	929.2	545.4	931.0
140782	929.2	545.4	931.0
140783	929.2	544.6	931.0
140784	929.4	544.6	931.0
140785	929.4	546.4	931.0
140786	928.5	546.4	924.0
140787	928.5	545.0	924.0
140788	929.3	544.5	924.0
140789	929.8	545.1	925.0
140790	929.8	545.7	928.0
140791	930.1	545.7	928.0
140792	930.4	545.6	928.0
140793	930.6	545.3	928.0
140794	930.6	545.2	923.0
140795	930.3	545.0	923.0
140796	930.0	545.0	923.0
140797	930.0	544.1	924.0
140798	929.4	544.1	926.0
140799	929.6	544.0	926.0
140800	929.6	544.0	926.0
140801	929.6	543.8	925.0
140802	929.3	543.8	918.0
140803	929.0	544.1	919.0
140804	929.0	544.4	920.0
140805	929.2	544.6	922.0
140806	929.3	544.6	922.0
140807	928.4	544.0	921.0
140808	928.4	544.1	920.0
140809	930.2	544.2	914.0
140810	930.6	544.1	914.0
140811	930.6	544.0	914.0
140812	930.6	543.9	914.0
140813	930.6	543.9	918.0
140814	930.7	544.8	918.0
140815	930.7	544.4	918.0
140816	930.7	544.0	919.0
140817	930.7	544.0	919.0
140818	931.1	546.4	919.0
140819	931.4	545.9	919.0
140820	931.0	545.9	917.0
140821	931.0	545.8	915.0
140822	933.8	545.9	909.0
140823	934.7	545.9	909.0
140824	938.4	544.2	910.0
140825	939.3	544.2	912.0
140826	943.8	546.1	915.0
140827	944.5	546.1	914.0
140828	946.7	546.1	914.0
140829	951.5	547.2	913.0
140830	955.7	547.2	913.0
140831	955.7	547.2	918.0
140832	958.0	548.3	918.0
140833	958.4	548.5	910.0
140834	958.7	548.5	910.0
140835	961.6	548.2	910.0
140836	961.6	548.4	910.0
140837	956.3	548.4	910.0
140838	956.3	546.5	910.0
140839	954.5	546.5	908.0
140840	952.8	545.7	908.0
140841	952.8	545.7	906.0
140842	951.2	545.8	906.0
140843	950.7	545.8	908.0
140844	950.1	545.0	909.0
140845	949.6	545.7	909.0
140846	948.4	545.7	909.0
140847	948.4	545.9	909.0
140848	948.5	545.9	906.0
140849	949.5	546.3	906.0
140850	950.2	546.3	911.0
140851	951.2	546.1	910.0
140852	951.2	546.1	908.0
140853	950.4	546.1	906.0
140854	950.4	545.8	906.0
140855	950.2	545.5	907.0
140856	950.0	545.1	907.0
140857	949.7	545.1	909.0
140858	949.6	547.9	909.0
140859	950.0	547.9	904.0
140860	950.0	544.5	898.0
140861	950.0	544.5	898.0
140862	950.1	544.9	903.0
140863	950.8	545.3	903.0
140864	950.8	545.2	901.0
140865	950.8	545.2	901.0
140866	950.4	545.1	901.0
140867	950.8	545.1	901.0
140868	950.8	545.1	904.0
140869	950.8	545.1	904.0
140870	951.4	547.1	906.0
140871	951.4	547.1	906.0
140872	950.5	545.0	906.0
140873	950.5	545.0	905.0
140874	950.6	544.9	905.0
140875	950.6	544.8	901.0
140876	950.7	544.7	900.0
140877	950.7	544.7	900.0
140878	951.4	544.6	900.0
140879	951.2	544.6	900.0
140880	951.1	544.7	901.0
140881	951.1	544.8	901.0
140882	951.2	544.6	904.0
140883	950.9	544.6	904.0
140884	950.9	544.8	903.0
140885	950.9	545.0	903.0
140886	950.9	544.8	903.0
140887	952.3	544.8	903.0
140888	952.3	544.8	903.0
140889	951.5	544.7	897.0
140890	952.3	544.7	897.0
140891	952.3	544.7	895.0
140892	951.2	544.4	895.0
140893	951.2	544.1	895.0
140894	950.6	544.1	895.0
140895	950.6	544.2	895.0
140896	950.3	544.2	894.0
140897	950.3	544.3	894.0
140898	949.9	544.3	893.0
140899	949.9	545.1	893.0
140900	949.9	545.1	892.0
140901	949.9	544.9	891.0
140902	950.0	544.9	891.0
140903	950.1	544.6	890.0
140904	950.6	544.6	890.0
140905	950.3	544.0	892.0
140906	950.3	543.5	892.0
140907	949.6	543.5	889.0
140908	949.6	543.4	889.0
140909	949.3	543.4	892.0
140910	949.3	545.0	892.0
140911	949.8	545.0	892.0
140912	950.3	545.0	891.0
140913	950.1	545.0	891.0
140914	950.1	543.9	893.0
140915	951.2	543.9	894.0
140916	951.2	543.9	895.0
140917	949.9	543.1	895.0
140918	949.9	543.1	892.0
140919	949.9	545.0	892.0
140920	949.9	545.0	892.0
140921	949.9	545.0	890.0
140922	949.9	544.9	890.0
140923	950.2	544.7	890.0
140924	950.6	544.5	892.0
140925	950.7	544.1	892.0
140926	950.7	544.1	890.0
140927	949.5	544.8	888.0
140928	949.5	544.8	888.0
140929	949.2	544.6	886.0
140930	949.2	544.6	886.0
140931	950.1	544.6	884.0
140932	950.4	545.4	884.0
140933	950.1	545.4	883.0
140934	950.1	544.7	883.0
140935	950.0	544.7	882.0
140936	949.5	545.4	882.0
140937	949.5	544.9	889.0
140938	949.5	544.4	889.0
140939	949.5	544.4	889.0
140940	949.5	544.9	889.0
140941	949.9	544.9	889.0
140942	949.9	544.9	889.0
140943	949.9	547.0	889.0
140944	950.1	547.1	889.0
140945	950.2	546.1	889.0
140946	950.2	546.3	888.0
140947	950.2	546.3	888.0
140948	950.4	546.0	888.0
140949	950.4	545.6	882.0
140950	950.8	542.7	882.0
140951	950.8	542.7	887.0
140952	950.8	546.0	888.0
140953	950.9	546.0	888.0
140954	950.9	545.5	888.0
140955	951.7	545.2	890.0
140956	951.6	545.2	890.0
140957	951.6	545.6	889.0
140958	951.5	545.6	889.0
140959	951.4	545.5	889.0
140960	951.4	545.5	889.0
140961	950.2	543.7	885.0
140962	949.0	543.7	885.0
140963	949.0	544.1	884.0
140964	949.9	544.1	884.0
140965	949.2	542.8	884.0
140966	949.2	542.8	882.0
140967	948.6	542.0	882.0
140968	948.8	542.1	882.0
140969	949.0	542.1	883.0
140970	950.2	542.1	883.0
140971	950.2	546.7	888.0
140972	950.2	546.7	888.0
140973	950.3	544.3	883.0
140974	950.3	544.3	883.0
140975	950.4	544.3	883.0
140976	950.4	545.5	881.0
140977	950.0	545.5	879.0
140978	950.2	544.1	879.0
140979	950.2	543.9	882.0
140980	950.4	543.7	882.0
140981	950.4	543.2	879.0
140982	950.0	543.2	881.0
140983	950.6	543.2	881.0
140984	950.6	543.9	880.0
140985	950.3	543.7	880.0
140986	950.1	543.4	882.0
140987	950.1	543.5	882.0
140988	950.1	543.6	881.0
140989	950.1	543.8	881.0
140990	950.1	542.8	881.0
140991	950.1	541.8	881.0
140992	949.7	541.8	881.0
140993	949.7	541.2	878.0
140994	951.7	541.2	878.0
140995	951.8	544.0	884.0
140996	949.8	543.9	884.0
140997	949.8	541.2	878.0
140998	949.1	541.2	878.0
140999	949.1	541.5	877.0
141000	949.5	541.8	877.0
141001	949.8	541.8	877.0
141002	949.8	541.7	885.0
141003	949.1	541.7	885.0
141004	949.1	542.7	884.0
141005	950.7	543.2	883.0
141006	953.1	543.6	880.0
141007	953.1	544.5	880.0
141008	951.8	544.5	877.0
141009	951.4	542.9	877.0
141010	951.4	542.5	877.0
141011	951.4	542.5	877.0
141012	951.4	542.5	881.0
141013	951.0	540.7	881.0
141014	950.6	540.7	881.0
141015	950.6	541.3	881.0
141016	951.4	541.3	880.0
141017	951.4	541.4	880.0
141018	951.4	541.4	880.0
141019	951.4	541.4	874.0
141020	951.4	541.4	874.0
141021	951.4	541.4	872.0
141022	951.4	542.7	872.0
141023	951.4	542.7	879.0
141024	951.2	542.7	880.0
141025	951.2	542.7	880.0
141026	951.2	542.7	880.0
141027	951.1	544.5	880.0
141028	951.1	543.7	880.0
141029	951.2	543.7	879.0
141030	951.3	543.3	879.0
141031	951.5	542.8	880.0
141032	951.5	542.8	880.0
141033	950.4	542.8	873.0
141034	950.4	542.8	875.0
141035	951.2	542.3	875.0
141036	951.2	542.3	876.0
141037	951.0	543.0	877.0
141038	951.0	543.0	878.0
141039	951.4	543.0	878.0
141040	951.8	542.6	879.0
141041	951.0	542.2	879.0
141042	951.0	542.1	879.0
141043	951.4	542.2	878.0
141044	951.4	542.1	873.0
141045	951.4	542.1	873.0
141046	952.4	542.1	873.0
141047	952.4	542.1	874.0
141048	952.9	543.9	874.0
141049	952.9	543.9	874.0
141050	952.2	544.7	875.0
141051	952.1	544.7	875.0
141052	950.6	544.8	875.0
141053	950.6	544.8	876.0
141054	951.0	545.0	876.0
141055	951.4	545.0	875.0
141056	951.0	542.4	875.0
141057	950.7	542.4	875.0
141058	950.7	542.2	875.0
141059	950.6	542.2	874.0
141060	950.6	542.2	872.0
141061	951.4	542.5	872.0
141062	951.4	542.2	872.0
141063	951.4	542.0	872.0
141064	951.4	542.0	873.0
141065	951.4	543.4	873.0
141066	952.2	543.4	873.0
141067	952.2	544.0	880.0
141068	952.5	544.0	880.0
141069	952.5	544.0	880.0
141070	951.4	543.9	880.0
141071	951.3	541.7	873.0
141072	951.3	541.7	873.0
141073	950.7	541.8	875.0
141074	950.7	541.8	877.0
141075	952.5	540.4	877.0
141076	952.5	540.4	877.0
141077	952.4	543.2	878.0
141078	952.3	542.9	878.0
141079	952.2	543.0	878.0
141080	952.9	543.0	878.0
141081	952.7	542.3	874.0
141082	952.4	542.5	875.0
141083	951.5	542.6	875.0
141084	951.1	543.6	876.0
141085	951.1	543.6	876.0
141086	951.1	543.8	881.0
141087	950.0	543.8	881.0
141088	950.0	541.4	878.0
141089	950.0	540.0	876.0
141090	952.0	540.0	876.0
141091	952.0	540.2	876.0
141092	952.3	540.5	878.0
141093	952.3	543.2	878.0
141094	952.0	543.2	878.0
141095	951.7	542.7	878.0
141096	951.7	540.8	881.0
141097	951.7	540.8	881.0
141098	951.7	543.5	881.0
141099	951.7	543.5	879.0
141100	951.7	542.8	877.0
141101	952.1	542.2	879.0
141102	952.1	542.2	879.0
141103	953.1	541.9	877.0
141104	953.1	541.9	879.0
141105	951.5	541.1	879.0
141106	951.5	541.1	879.0
141107	952.4	542.2	877.0
141108	952.4	543.0	878.0
141109	952.4	543.0	878.0
141110	951.8	543.0	877.0
141111	951.3	543.0	876.0
141112	951.3	540.6	876.0
141113	952.9	540.7	876.0
141114	953.0	544.3	877.0
141115	952.8	544.3	877.0
141116	952.8	541.7	877.0
141117	954.3	542.2	876.0
141118	954.3	542.7	877.0
141119	954.0	542.7	877.0
141120	953.6	542.7	877.0
141121	952.8	542.7	876.0
141122	952.8	542.7	876.0
141123	952.8	542.2	876.0
141124	952.8	541.7	876.0
141125	952.8	541.7	876.0
141126	953.2	542.7	873.0
141127	953.2	542.9	873.0
141128	952.8	542.9	874.0
141129	951.9	540.9	875.0
141130	951.7	540.9	875.0
141131	951.8	542.2	875.0
141132	952.6	541.3	873.0
141133	952.6	541.3	873.0
141134	952.7	541.6	877.0
141135	952.5	541.6	877.0
141136	952.5	541.4	877.0
141137	952.5	541.4	877.0
141138	952.5	542.0	876.0
141139	952.5	542.0	876.0
141140	952.6	541.3	877.0
141141	952.6	541.0	877.0
141142	952.6	540.7	877.0
141143	952.6	541.3	874.0
141144	952.4	541.2	874.0
141145	952.2	540.6	876.0
141146	951.7	540.6	883.0
141147	952.0	540.8	883.0
141148	952.0	540.9	881.0
141149	951.3	541.2	880.0
141150	952.1	541.2	879.0
141151	952.1	541.5	879.0
141152	952.2	541.8	879.0
141153	952.2	540.6	879.0
141154	951.7	540.6	878.0
141155	952.1	540.8	876.0
141156	952.5	541.1	877.0
141157	953.2	541.8	878.0
141158	953.2	541.6	878.0
141159	953.0	541.6	880.0
141160	952.8	542.0	882.0
141161	952.7	542.1	882.0
141162	952.6	542.8	879.0
141163	952.2	542.7	879.0
141164	951.8	542.5	878.0
141165	951.8	542.5	878.0
141166	951.7	542.7	879.0
141167	951.7	542.7	879.0
141168	951.7	543.1	879.0
141169	951.5	543.1	879.0
141170	951.3	543.0	875.0
141171	951.3	542.6	875.0
141172	951.3	542.6	879.0
141173	950.6	542.3	879.0
141174	950.6	541.9	879.0
141175	950.8	541.9	879.0
141176	951.0	543.0	879.0
141177	951.0	543.0	875.0
141178	951.0	544.0	875.0
141179	951.0	544.0	874.0
141180	950.8	542.8	874.0
141181	950.7	543.4	875.0
141182	950.7	543.4	874.0
141183	949.7	540.6	874.0
141184	949.7	540.6	874.0
141185	950.2	541.4	874.0
141186	950.7	542.0	875.0
141187	953.0	542.0	875.0
141188	953.0	542.1	878.0
141189	953.0	542.1	878.0
141190	953.0	541.6	878.0
141191	952.5	541.6	878.0
141192	953.5	541.6	878.0
141193	953.5	541.6	874.0
141194	951.6	542.0	874.0
141195	951.6	541.9	875.0
141196	952.1	541.9	876.0
141197	951.9	541.9	877.0
141198	951.9	542.1	877.0
141199	951.8	542.1	877.0
141200	951.8	542.1	877.0
141201	952.1	540.9	877.0
141202	952.1	540.3	877.0
141203	952.4	540.3	875.0
141204	952.4	543.3	875.0
141205	950.3	543.3	878.0
141206	950.3	543.3	878.0
141207	951.4	543.3	882.0
141208	951.4	543.7	882.0
141209	951.4	543.7	875.0
141210	951.6	544.1	875.0
141211	951.8	544.1	874.0
141212	951.8	544.7	874.0
141213	951.9	544.7	876.0
141214	951.9	543.6	877.0
141215	952.5	542.5	877.0
141216	952.4	540.9	878.0
141217	951.1	540.9	876.0
141218	951.1	540.9	876.0
141219	951.3	541.3	876.0
141220	951.3	541.7	876.0
141221	951.6	541.6	876.0
141222	951.5	541.5	876.0
141223	951.3	541.2	877.0
141224	951.3	541.2	877.0
141225	952.5	541.2	877.0
141226	952.5	541.2	877.0
141227	951.2	541.6	882.0
141228	951.2	541.6	882.0
141229	951.8	541.6	881.0
141230	951.8	541.6	880.0
141231	950.7	541.1	878.0
141232	950.7	541.1	878.0
141233	950.2	541.1	873.0
141234	950.2	541.3	873.0
141235	950.9	541.6	878.0
141236	950.9	543.5	879.0
141237	950.6	543.5	880.0
141238	950.6	542.7	880.0
141239	950.4	542.7	880.0
141240	950.4	542.7	878.0
141241	949.6	543.0	877.0
141242	949.6	543.0	875.0
141243	952.2	543.0	875.0
141244	952.1	542.0	873.0
141245	952.0	542.0	873.0
141246	951.9	542.4	872.0
141247	952.0	542.8	872.0
141248	952.0	543.6	877.0
141249	951.5	543.6	877.0
141250	951.5	543.0	878.0
141251	951.6	542.5	878.0
141252	951.7	542.3	878.0
141253	951.7	542.1	879.0
141254	952.7	542.1	879.0
141255	953.7	542.2	877.0
141256	953.7	542.2	876.0
141257	953.1	542.2	874.0
141258	952.4	542.1	872.0
141259	951.1	541.9	872.0
141260	951.1	541.4	872.0
141261	951.2	540.8	872.0
141262	951.4	540.8	872.0
141263	951.0	540.5	872.0
141264	951.0	540.5	877.0
141265	950.7	541.3	877.0
141266	950.7	541.4	876.0
141267	951.9	541.5	876.0
141268	951.9	541.5	876.0
141269	951.9	541.5	874.0
141270	952.4	544.2	874.0
141271	952.4	544.2	873.0
141272	952.8	545.1	873.0
141273	952.8	545.1	878.0
141274	952.2	544.3	878.0
141275	952.4	543.6	874.0
141276	952.5	543.4	874.0
141277	952.5	543.4	873.0
141278	952.5	543.4	873.0
141279	953.2	542.7	873.0
141280	953.2	542.7	873.0
141281	951.4	542.6	875.0
141282	951.4	542.6	875.0
141283	952.1	542.6	875.0
141284	952.7	542.8	873.0
141285	952.7	542.8	873.0
141286	952.9	542.7	872.0
141287	952.9	542.7	872.0
141288	952.3	542.7	874.0
141289	951.6	542.7	874.0
141290	951.6	542.1	872.0
141291	951.2	542.1	872.0
141292	951.2	542.1	872.0
141293	951.6	541.5	873.0
141294	952.1	541.5	873.0
141295	952.1	541.6	873.0
141296	952.0	541.7	873.0
141297	952.0	541.1	873.0
141298	951.8	541.1	873.0
141299	951.8	542.3	874.0
141300	953.1	541.8	875.0
141301	953.1	541.7	875.0
141302	952.7	541.7	875.0
141303	952.7	541.6	872.0
141304	952.7	541.6	872.0
141305	952.5	541.6	872.0
141306	952.4	541.7	872.0
141307	951.8	541.7	877.0
141308	951.6	540.7	877.0
141309	951.8	540.7	876.0
141310	951.9	541.8	876.0
141311	951.9	541.9	876.0
141312	952.4	541.9	876.0
141313	952.4	541.9	879.0
141314	953.3	542.0	878.0
141315	953.3	542.0	877.0
141316	952.6	542.0	877.0
141317	952.9	542.1	877.0
141318	953.1	542.1	877.0
141319	953.1	541.8	877.0
141320	951.2	541.8	879.0
141321	951.2	541.3	879.0
141322	951.2	541.3	879.0
141323	951.2	542.5	879.0
141324	951.3	542.5	879.0
141325	951.3	542.5	879.0
141326	951.2	541.9	875.0
141327	951.1	542.0	875.0
141328	951.1	542.0	874.0
141329	952.6	542.5	874.0
141330	952.6	542.5	874.0
141331	952.6	542.3	874.0
141332	951.5	542.3	873.0
141333	951.5	541.6	873.0
141334	951.3	541.8	871.0
141335	951.3	541.9	871.0
141336	952.0	542.7	874.0
141337	952.6	542.7	875.0
141338	952.6	542.3	876.0
141339	952.6	542.0	877.0
141340	952.4	541.1	877.0
141341	952.4	541.1	876.0
141342	951.4	541.2	875.0
141343	951.4	541.3	874.0
141344	953.5	541.8	875.0
141345	953.5	540.9	875.0
141346	951.7	540.9	875.0
141347	951.7	542.4	875.0
141348	953.5	542.5	875.0
141349	953.5	542.5	874.0
141350	953.5	542.5	874.0
141351	953.5	542.5	875.0
141352	952.8	542.5	875.0
141353	952.5	542.4	874.0
141354	951.9	542.4	874.0
141355	951.8	545.4	874.0
141356	951.8	545.4	873.0
141357	951.5	543.8	873.0
141358	951.6	543.8	876.0
141359	951.7	543.8	876.0
141360	951.6	542.1	879.0
141361	951.6	542.1	879.0
141362	951.6	543.3	875.0
141363	951.4	543.2	873.0
141364	951.4	543.2	873.0
141365	951.7	541.5	873.0
141366	951.9	541.6	873.0
141367	952.4	543.6	875.0
141368	952.4	543.6	875.0
141369	950.5	542.8	875.0
141370	950.5	542.3	874.0
141371	950.7	542.7	874.0
141372	950.9	543.1	874.0
141373	951.0	542.6	874.0
141374	951.1	542.5	875.0
141375	951.2	542.5	875.0
141376	951.2	542.6	874.0
141377	952.6	542.6	874.0
141378	952.8	541.3	874.0
141379	952.8	540.4	875.0
141380	951.2	540.4	875.0
141381	951.2	541.3	879.0
141382	951.7	541.3	879.0
141383	951.7	541.3	879.0
141384	951.7	541.4	879.0
141385	951.4	541.6	873.0
141386	951.4	541.3	873.0
141387	951.9	541.1	874.0
141388	951.5	541.1	874.0
141389	951.6	543.2	874.0
141390	951.6	543.2	871.0
141391	951.6	543.9	871.0
141392	952.1	543.9	871.0
141393	952.1	544.4	871.0
141394	952.1	544.4	878.0
