2	25	156	-156	6	8	3	4	800	0	-0.250	0	500	600	1000	1800	1209	2419	-1	9562440	9562940	9563040	9563440	9564240	9565066	9565069
3	1	156	-156	7	8	2	7	800	0	-0.250	0	500	600	1000	1800	1184	2813	1	9569991	9570491	9570591	9570991	9571791	9573008	9573011
3	2	156	-156	5	8	2	7	800	0	-0.250	0	500	600	1000	1800	1203	2428	1	9573616	9574116	9574216	9574616	9575416	9576250	9576253
3	3	-220	0	6	5	2	7	800	0	0.250	0	500	600	1000	1800	1204	2330	-1	9576658	9577158	9577258	9577658	9578458	9579200	9579203
3	4	0	220	5	3	3	7	800	0	0.250	0	500	600	1000	1800	1169	2476	1	9579600	9580100	9580200	9580600	9581400	9582284	9582287
3	5	0	-220	5	7	2	7	800	0	-0.250	0	500	600	1000	1800	1176	2561	-1	9582683	9583183	9583283	9583684	9584484	9585451	9585453
3	6	-156	-156	6	6	1	7	800	0	0.250	0	500	600	1000	1800	1195	2482	1	9585850	9586350	9586450	9586850	9587650	9588542	9588544
3	7	-156	156	7	4	2	7	800	0	0.250	0	500	600	1000	1800	1189	2423	1	9588934	9589434	9589534	9589934	9590734	9591568	9591570
3	8	156	-156	2	8	2	7	800	0	-0.250	0	500	600	1000	1800	1158	2557	-1	9591967	9592467	9592568	9592967	9593767	9594734	9594736
3	9	-156	-156	4	6	2	7	800	0	-0.250	0	500	600	1000	1800	1250	2613	1	9595168	9595668	9595768	9596168	9596968	9597985	9597988
3	10	0	220	2	3	2	7	800	0	0.250	0	500	600	1000	1800	1180	2788	1	9598385	9598885	9598985	9599385	9600185	9601377	9601380
3	11	-220	0	6	5	2	7	800	0	-0.250	0	500	600	1000	1800	1222	2617	1	9601868	9602368	9602468	9602868	9603668	9604694	9604695
3	12	0	220	3	3	1	7	800	0	0.250	0	500	600	1000	1800	1176	2272	-1	9605085	9605585	9605685	9606085	9606885	9607569	9607570
3	13	0	-220	7	7	1	7	800	0	0.250	0	500	600	1000	1800	1169	2253	1	9607960	9608460	9608560	9608960	9609760	9610419	9610421
3	14	220	0	7	1	2	7	800	0	0.250	0	500	600	1000	1800	1172	2651	1	9610810	9611310	9611411	9611810	9612611	9613669	9613671
3	15	156	156	8	2	3	7	800	0	0.250	0	500	600	1000	1800	1168	2849	1	9614061	9614561	9614661	9615061	9615861	9617120	9617122
3	16	-220	0	4	5	2	7	800	0	0.250	0	500	600	1000	1800	1244	2646	1	9617528	9618028	9618130	9618528	9619328	9620378	9620380
3	17	-220	0	3	5	2	7	800	0	-0.250	0	500	600	1000	1800	1185	2980	1	9620778	9621278	9621378	9621778	9622578	9623970	9623973
3	18	156	-156	4	8	2	7	800	0	0.250	0	500	600	1000	1800	1198	2468	-1	9624370	9624870	9624970	9625370	9626170	9627045	9627048
3	20	-220	0	1	5	2	7	800	0	-0.250	0	500	600	1000	1800	1183	3161	1	9629662	9630162	9630262	9630662	9631462	9633029	9633031
3	21	156	-156	4	8	2	7	800	0	-0.250	0	500	600	1000	1800	1217	2418	-1	9633421	9633921	9634021	9634421	9635221	9636046	9636048
3	22	156	-156	1	8	2	7	800	0	-0.250	0	500	600	1000	1800	1157	3081	1	9636437	9636937	9637038	9637437	9638237	9639730	9639731
3	23	-220	0	8	5	2	7	800	0	-0.250	0	500	600	1000	1800	1148	2798	1	9640121	9640621	9640721	9641121	9641921	9643130	9643132
3	24	0	220	4	3	2	7	800	0	-0.250	0	500	600	1000	1800	1181	2798	-1	9643530	9644030	9644130	9644530	9645330	9646539	9646540
3	25	-156	156	8	4	3	7	800	0	-0.250	0	500	600	1000	1800	1206	2669	1	9646946	9647447	9647547	9647947	9648747	9649822	9649824
4	1	-156	-156	3	6	3	2	800	0	0.250	0	500	600	1000	1800	1247	3148	1	9655772	9656272	9656372	9656772	9657572	9659131	9659134
4	2	156	-156	1	8	2	2	800	0	0.250	0	500	600	1000	1800	1178	2788	1	9659548	9660048	9660148	9660548	9661348	9662539	9662541
4	3	0	-220	5	7	3	2	800	0	0.250	0	500	600	1000	1800	1103	2308	1	9662948	9663448	9663548	9663948	9664748	9665465	9665466
4	4	-156	156	4	4	1	2	800	0	-0.250	0	500	600	1000	1800	1187	2895	-1	9665881	9666382	9666481	9666882	9667682	9668982	9668983
4	5	156	-156	4	8	3	2	800	0	-0.250	0	500	600	1000	1800	1230	2386	1	9669398	9669898	9669998	9670398	9671198	9671990	9671992
4	6	-156	156	7	4	2	2	800	0	0.250	0	500	600	1000	1800	1169	2410	1	9672399	9672899	9672998	9673399	9674199	9675016	9675017
4	7	156	156	6	2	3	2	800	0	0.250	0	500	600	1000	1800	1185	2530	1	9675607	9676107	9676207	9676607	9677407	9678341	9678343
4	8	-220	0	6	5	3	2	800	0	-0.250	0	500	600	1000	1800	1198	2219	-1	9678782	9679282	9679383	9679782	9680582	9681208	9681209
4	10	-156	156	6	4	2	2	800	0	-0.250	0	500	600	1000	1800	1193	3082	-1	9683991	9684491	9684591	9684991	9685791	9687283	9687286
4	11	220	0	3	1	3	2	800	0	0.250	0	500	600	1000	1800	1159	2693	1	9687716	9688216	9688316	9688717	9689517	9690617	9690619
4	12	0	-220	7	7	1	2	800	0	0.250	0	500	600	1000	1800	1161	2297	1	9691025	9691525	9691625	9692025	9692825	9693525	9693527
4	13	220	0	4	1	3	2	800	0	-0.250	0	500	600	1000	1800	1175	2524	1	9693934	9694434	9694534	9694934	9695734	9696667	9696669
4	14	0	220	8	3	3	2	800	0	0.250	0	500	600	1000	1800	1184	3054	1	9697075	9697575	9697675	9698075	9698876	9700334	9700337
4	16	156	-156	2	8	3	2	800	0	0.250	0	500	600	1000	1800	1200	2493	-1	9703518	9704018	9704118	9704518	9705318	9706218	9706220
4	17	-156	156	8	4	3	2	800	0	-0.250	0	500	600	1000	1800	1199	2464	1	9706643	9707143	9707243	9707643	9708443	9709319	9709321
4	18	-156	156	2	4	3	2	800	0	-0.250	0	500	600	1000	1800	1183	2860	1	9709735	9710235	9710335	9710735	9711535	9712802	9712804
4	19	220	0	1	1	1	2	800	0	0.250	0	500	600	1000	1800	1208	2409	-1	9713210	9713710	9713810	9714210	9715010	9715827	9715830
4	20	0	-220	5	7	3	2	800	0	0.250	0	500	600	1000	1800	1210	2220	1	9716327	9716827	9716927	9717327	9718127	9718752	9718755
4	21	0	220	6	3	3	2	800	0	0.250	0	500	600	1000	1800	1165	2699	1	9719152	9719652	9719752	9720152	9720952	9722061	9722064
4	23	0	220	4	3	3	2	800	0	0.250	0	500	600	1000	1800	1156	2271	1	9725044	9725544	9725644	9726044	9726844	9727520	9727522
4	24	-156	156	5	4	3	2	800	0	0.250	0	500	600	1000	1800	1179	2339	1	9727936	9728436	9728536	9728936	9729736	9730487	9730488
4	25	0	-220	8	7	3	2	800	0	0.250	0	500	600	1000	1800	1213	2749	-1	9730895	9731395	9731495	9731895	9732695	9733854	9733856
4	26	-220	0	2	5	3	2	800	0	0.250	0	500	600	1000	1800	1191	3238	1	9734262	9734762	9734862	9735262	9736062	9737704	9737706
4	27	-156	-156	5	6	3	2	800	0	0.250	0	500	600	1000	1800	1156	2556	1	9738112	9738612	9738712	9739112	9739912	9740879	9740882
5	1	156	156	5	2	3	2	800	0	0.250	0	500	600	1000	1800	1205	2317	1	9746288	9746788	9746888	9747288	9748088	9748813	9748815
5	2	-156	-156	4	6	3	2	800	0	-0.250	0	500	600	1000	1800	1174	2575	1	9749221	9749721	9749821	9750221	9751021	9752005	9752007
5	3	-156	-156	7	6	2	2	800	0	-0.250	0	500	600	1000	1800	1229	2511	1	9752421	9752921	9753021	9753421	9754221	9755139	9755141
5	4	-156	-156	5	6	3	2	800	0	0.250	0	500	600	1000	1800	1197	2234	1	9755547	9756047	9756146	9756547	9757347	9757989	9757991
5	6	220	0	2	1	2	2	800	0	0.250	0	500	600	1000	1800	1181	2244	-1	9760689	9761189	9761289	9761689	9762489	9763139	9763142
5	7	0	-220	6	7	3	2	800	0	-0.250	0	500	600	1000	1800	1174	2226	-1	9763556	9764056	9764155	9764556	9765356	9765989	9765991
5	8	156	-156	2	8	3	2	800	0	0.250	0	500	600	1000	1800	1178	2552	-1	9766397	9766897	9766998	9767397	9768197	9769156	9769158
5	9	-220	0	6	5	3	2	800	0	0.250	0	500	600	1000	1800	1099	2457	1	9769564	9770064	9770164	9770564	9771364	9772232	9772234
5	10	0	-220	3	7	3	2	800	0	-0.250	0	500	600	1000	1800	1160	2499	1	9772723	9773223	9773323	9773723	9774523	9775432	9775433
5	11	220	0	5	1	3	2	800	0	-0.250	0	500	600	1000	1800	1192	2214	-1	9775840	9776340	9776440	9776840	9777640	9778265	9778268
5	12	-220	0	1	5	3	2	800	0	0.250	0	500	600	1000	1800	1244	2444	1	9778698	9779198	9779298	9779698	9780499	9781349	9781351
5	14	220	0	5	1	3	2	800	0	0.250	0	500	600	1000	1800	1186	2734	1	9784440	9784940	9785041	9785440	9786240	9787383	9787384
5	15	220	0	2	1	3	2	800	0	0.250	0	500	600	1000	1800	1173	2415	-1	9787799	9788299	9788399	9788799	9789599	9790425	9790427
5	16	156	-156	8	8	1	2	800	0	0.250	0	500	600	1000	1800	1176	2166	1	9790841	9791341	9791441	9791841	9792641	9793216	9793218
5	17	-156	156	2	4	2	2	800	0	-0.250	0	500	600	1000	1800	1174	3286	-1	9793633	9794133	9794233	9794633	9795433	9797125	9797126
5	18	-156	156	4	4	1	2	800	0	-0.250	0	500	600	1000	1800	1171	2650	1	9797525	9798025	9798125	9798525	9799325	9800384	9800385
5	19	156	-156	7	8	3	2	800	0	0.250	0	500	600	1000	1800	1168	3143	-1	9800808	9801308	9801408	9801808	9802608	9804159	9804161
5	20	0	-220	7	7	1	2	800	0	0.250	0	500	600	1000	1800	1177	2288	1	9804575	9805075	9805175	9805575	9806375	9807067	9807070
5	21	-156	156	6	4	3	2	800	0	-0.250	0	500	600	1000	1800	1166	2780	1	9807484	9807984	9808084	9808484	9809284	9810468	9810470
5	22	-156	-156	5	6	3	2	800	0	-0.250	0	500	600	1000	1800	1181	2483	1	9810884	9811384	9811484	9811884	9812684	9813576	9813578
5	24	220	0	4	1	3	2	800	0	-0.250	0	500	600	1000	1800	1176	2765	1	9816835	9817335	9817435	9817835	9818635	9819810	9819812
5	25	156	156	6	2	3	2	800	0	0.250	0	500	600	1000	1800	1162	2726	-1	9820618	9821118	9821218	9821618	9822418	9823552	9823553
5	28	-220	0	1	5	3	2	800	0	-0.250	0	500	600	1000	1800	1224	3794	1	9828902	9829402	9829502	9829902	9830702	9832903	9832905
5	29	-220	0	2	5	3	2	800	0	0.250	0	500	600	1000	1800	1181	2746	1	9833319	9833819	9833919	9834319	9835119	9836270	9836272
6	1	0	-220	4	7	3	7	800	0	-0.250	0	500	600	1000	1800	1181	2426	1	9842103	9842603	9842703	9843103	9843903	9844737	9844738
6	2	-220	0	3	5	2	7	800	0	0.250	0	500	600	1000	1800	1178	2808	1	9845145	9845645	9845745	9846145	9846945	9848162	9848165
6	3	220	0	6	1	2	7	800	0	0.250	0	500	600	1000	1800	1166	2767	-1	9848570	9849070	9849170	9849570	9850371	9851546	9851548
6	4	220	0	1	1	1	7	800	0	0.250	0	500	600	1000	1800	1185	2768	1	9851946	9852446	9852546	9852946	9853746	9854921	9854923
6	5	-156	156	5	4	2	7	800	0	-0.250	0	500	600	1000	1800	1193	2753	1	9855313	9855813	9855913	9856313	9857113	9858272	9858274
6	6	-220	0	6	5	2	7	800	0	-0.250	0	500	600	1000	1800	1212	2435	-1	9858663	9859163	9859263	9859663	9860463	9861305	9861307
6	7	0	-220	7	7	1	7	800	0	-0.250	0	500	600	1000	1800	1198	2570	1	9861696	9862196	9862296	9862696	9863497	9864472	9864473
6	8	-156	-156	4	6	2	7	800	0	0.250	0	500	600	1000	1800	1217	3131	-1	9864872	9865372	9865472	9865872	9866672	9868214	9868216
6	9	220	0	6	1	2	7	800	0	0.250	0	500	600	1000	1800	1176	2645	-1	9868614	9869114	9869214	9869614	9870414	9871464	9871467
6	10	-220	0	3	5	2	7	800	0	0.250	0	500	600	1000	1800	1173	2667	1	9871864	9872364	9872464	9872864	9873664	9874740	9874742
6	11	-156	-156	4	6	2	7	800	0	0.250	0	500	600	1000	1800	1191	3527	-1	9875147	9875648	9875747	9876147	9876948	9878881	9878884
6	12	0	220	6	3	2	7	800	0	0.250	0	500	600	1000	1800	1169	2634	1	9879289	9879789	9879889	9880290	9881090	9882131	9882133
6	13	-156	156	4	4	1	7	800	0	0.250	0	500	600	1000	1800	1180	2751	1	9882540	9883040	9883140	9883540	9884340	9885499	9885501
6	14	-156	156	5	4	2	7	800	0	-0.250	0	500	600	1000	1800	1234	2337	-1	9885907	9886407	9886507	9886907	9887707	9888449	9888450
6	15	156	-156	6	8	2	7	800	0	-0.250	0	500	600	1000	1800	1209	2619	1	9888848	9889348	9889449	9889848	9890648	9891674	9891677
6	16	0	220	7	3	3	7	800	0	0.250	0	500	600	1000	1800	1190	2722	1	9892074	9892574	9892674	9893074	9893874	9895007	9895009
6	17	-156	-156	2	6	3	7	800	0	0.250	0	500	600	1000	1800	1243	2349	-1	9895407	9895907	9896007	9896407	9897207	9897966	9897969
6	18	0	220	1	3	2	7	800	0	0.250	0	500	600	1000	1800	1188	3886	-1	9898366	9898866	9898966	9899366	9900166	9902458	9902460
6	19	220	0	6	1	2	7	800	0	0.250	0	500	600	1000	1800	1241	2577	1	9902891	9903391	9903491	9903891	9904691	9905675	9905677
6	20	-156	-156	2	6	2	7	800	0	0.250	0	500	600	1000	1800	1246	2570	-1	9906075	9906575	9906675	9907075	9907875	9908850	9908853
6	21	220	0	2	1	2	7	800	0	-0.250	0	500	600	1000	1800	1216	2706	1	9909250	9909750	9909850	9910250	9911050	9912167	9912170
6	22	0	-220	1	7	2	7	800	0	-0.250	0	500	600	1000	1800	1173	2574	-1	9912559	9913059	9913159	9913559	9914359	9915343	9915345
6	23	156	156	5	2	2	7	800	0	0.250	0	500	600	1000	1800	1178	2751	1	9915734	9916234	9916334	9916734	9917534	9918693	9918695
6	24	-156	-156	1	6	2	7	800	0	0.250	0	500	600	1000	1800	1164	2392	-1	9919101	9919601	9919701	9920101	9920901	9921701	9921703
7	1	-156	156	8	4	2	2	800	0	-0.250	0	500	600	1000	1800	1167	2560	1	9927693	9928193	9928293	9928693	9929493	9930460	9930462
7	2	-220	0	3	5	3	2	800	0	-0.250	0	500	600	1000	1800	1214	2472	-1	9930902	9931402	9931502	9931902	9932702	9933586	9933588
7	3	-220	0	5	5	1	2	800	0	0.250	0	500	600	1000	1800	1207	2196	1	9934002	9934502	9934602	9935002	9935802	9936402	9936405
7	4	0	-220	8	7	3	2	800	0	0.250	0	500	600	1000	1800	1188	2315	-1	9936810	9937310	9937410	9937811	9938611	9939336	9939338
7	5	0	220	1	3	3	2	800	0	0.250	0	500	600	1000	1800	1211	2286	1	9939736	9940236	9940336	9940736	9941536	9942228	9942230
7	6	0	-220	1	7	3	2	800	0	-0.250	0	500	600	1000	1800	1236	2722	1	9942644	9943144	9943244	9943644	9944444	9945578	9945580
7	8	220	0	5	1	3	2	800	0	0.250	0	500	600	1000	1800	1179	2403	1	9948211	9948712	9948811	9949211	9950012	9950820	9950822
7	9	-156	156	4	4	1	2	800	0	0.250	0	500	600	1000	1800	1177	2522	1	9951237	9951737	9951837	9952237	9953037	9953970	9953973
7	10	0	-220	2	7	3	2	800	0	-0.250	0	500	600	1000	1800	1247	2412	-1	9954387	9954887	9954987	9955387	9956187	9957004	9957006
7	11	0	220	5	3	2	2	800	0	-0.250	0	500	600	1000	1800	1161	3059	-1	9957412	9957912	9958012	9958412	9959212	9960679	9960681
7	13	-156	-156	4	6	3	2	800	0	-0.250	0	500	600	1000	1800	1189	2515	1	9963412	9963912	9964013	9964413	9965213	9966138	9966140
7	14	0	220	6	3	3	2	800	0	-0.250	0	500	600	1000	1800	1188	2517	-1	9966555	9967055	9967154	9967555	9968355	9969280	9969282
7	16	-220	0	4	5	3	2	800	0	-0.250	0	500	600	1000	1800	1243	2606	1	9971930	9972430	9972530	9972930	9973730	9974747	9974749
7	17	-156	156	3	4	3	2	800	0	0.250	0	500	600	1000	1800	1186	2476	1	9975163	9975663	9975764	9976163	9976963	9977847	9977849
7	18	-220	0	8	5	3	2	800	0	-0.250	0	500	600	1000	1800	1219	2608	-1	9978264	9978764	9978864	9979264	9980064	9981081	9981083
7	19	0	-220	1	7	3	2	800	0	0.250	0	500	600	1000	1800	1177	2477	-1	9981531	9982031	9982130	9982531	9983331	9984214	9984217
7	20	156	156	2	2	1	2	800	0	-0.250	0	500	600	1000	1800	1172	2289	-1	9984631	9985131	9985231	9985631	9986431	9987131	9987134
7	21	156	156	7	2	2	2	800	0	0.250	0	500	600	1000	1800	1194	2597	1	9987539	9988039	9988139	9988539	9989339	9990348	9990351
7	22	-156	156	5	4	3	2	800	0	-0.250	0	500	600	1000	1800	1204	2780	1	9990765	9991265	9991365	9991765	9992565	9993748	9993750
7	23	0	220	2	3	3	2	800	0	-0.250	0	500	600	1000	1800	1180	2620	1	9994165	9994665	9994765	9995165	9995965	9996990	9996992
7	24	-156	-156	5	6	3	2	800	0	-0.250	0	500	600	1000	1800	1242	2435	-1	9997399	9997899	9997998	9998399	9999199	10000041	10000043
7	25	0	220	2	3	3	2	800	0	0.250	0	500	600	1000	1800	1179	2640	1	10000457	10000957	10001057	10001457	10002257	10003307	10003310
7	26	156	156	1	2	3	2	800	0	0.250	0	500	600	1000	1800	1173	2741	-1	10003724	10004224	10004324	10004724	10005524	10006674	10006677
7	27	156	156	4	2	3	2	800	0	-0.250	0	500	600	1000	1800	1268	2950	-1	10007091	10007591	10007691	10008091	10008891	10010250	10010252
8	1	-156	-156	3	6	3	4	800	0	-0.250	0	500	600	1000	1800	1236	2652	1	10016742	10017242	10017342	10017742	10018542	10019600	10019602
8	2	-220	0	6	5	3	4	800	0	0.250	0	500	600	1000	1800	1245	3161	-1	10020017	10020517	10020617	10021017	10021817	10023384	10023385
8	4	0	220	4	3	2	4	800	0	0.250	0	500	600	1000	1800	1165	2385	1	10026026	10026526	10026626	10027026	10027826	10028618	10028620
8	5	-156	156	1	4	3	4	800	0	-0.250	0	500	600	1000	1800	1185	2601	-1	10029017	10029517	10029618	10030017	10030818	10031827	10031829
8	7	156	156	5	2	2	4	800	0	-0.250	0	500	600	1000	1800	1185	2676	-1	10034735	10035235	10035335	10035735	10036535	10037618	10037620
8	8	-156	-156	8	6	2	4	800	0	-0.250	0	500	600	1000	1800	1228	2809	1	10038018	10038518	10038618	10039018	10039818	10041036	10041038
8	9	-156	156	8	4	3	4	800	0	-0.250	0	500	600	1000	1800	1182	2448	-1	10041635	10042135	10042235	10042635	10043435	10044294	10044297
8	10	0	-220	5	7	2	4	800	0	-0.250	0	500	600	1000	1800	1176	2845	1	10044702	10045202	10045302	10045702	10046502	10047753	10047754
8	11	220	0	7	1	2	4	800	0	-0.250	0	500	600	1000	1800	1232	2267	-1	10048152	10048652	10048752	10049153	10049953	10050628	10050630
8	12	0	-220	4	7	2	4	800	0	0.250	0	500	600	1000	1800	1171	2552	1	10051027	10051527	10051628	10052027	10052828	10053787	10053789
8	13	-156	156	3	4	3	4	800	0	-0.250	0	500	600	1000	1800	1192	2602	1	10054186	10054686	10054786	10055186	10055986	10056995	10056997
8	14	0	220	7	3	2	4	800	0	0.250	0	500	600	1000	1800	1164	2833	-1	10057403	10057903	10058003	10058403	10059203	10060445	10060447
8	15	0	220	1	3	2	4	800	0	0.250	0	500	600	1000	1800	1164	2711	1	10060853	10061353	10061453	10061853	10062653	10063771	10063773
8	16	-220	0	3	5	3	4	800	0	0.250	0	500	600	1000	1800	1184	2546	1	10064179	10064679	10064779	10065179	10065979	10066929	10066931
8	17	-156	-156	7	6	3	4	800	0	0.250	0	500	600	1000	1800	1230	2548	1	10067329	10067829	10067929	10068329	10069129	10070087	10070089
8	18	-220	0	5	5	1	4	800	0	0.250	0	500	600	1000	1800	1173	2397	-1	10070487	10070987	10071087	10071487	10072288	10073096	10073099
8	19	156	-156	8	8	1	4	800	0	-0.250	0	500	600	1000	1800	1172	2437	1	10073496	10073996	10074096	10074496	10075296	10076138	10076141
8	20	0	220	4	3	3	4	800	0	-0.250	0	500	600	1000	1800	1180	2475	-1	10076538	10077038	10077138	10077538	10078338	10079222	10079224
8	21	156	156	8	2	3	4	800	0	0.250	0	500	600	1000	1800	1161	2743	1	10079630	10080130	10080230	10080630	10081430	10082580	10082582
8	22	0	220	7	3	3	4	800	0	0.250	0	500	600	1000	1800	1187	2465	1	10082988	10083488	10083588	10083988	10084788	10085664	10085666
8	23	156	-156	6	8	2	4	800	0	0.250	0	500	600	1000	1800	1158	2276	-1	10086097	10086597	10086697	10087097	10087897	10088581	10088583
